25 59 19 11 5 3 2 11 1 3 1 1 29 1 52 1 1 1 52 1 1 1 1 52 0 1 2 2 -4 1 1 52 1 1 1 52 1 1 52 1 1 52 1 -4 0 2 2 52 1 2 2 52 2 2 52 3 2 45 -4 5 0 3 2 49 3 2 52 1 -4 0 0 4 2 52 4 2 52 -4 0 0 4 2 52 4 2 52 1 4 2 52 4 2 52 1 1 4 2 52 1 4 2 52 1 4 2 52 1 4 2 52 1 3 2 52 2 2 52 2 2 52
26 62 16 21 1 3 1 18 1 4 5 1 29 1 51 5 1 5 50 1 1 5 1 52 1 -4 -4 -4 -4 1 1 22 1 1 1 25 1 1 0 1 1 0 1 -4 0 2 2 0 1 2 2 0 2 2 0 2 2 0 -4 0 0 2 2 0 2 2 0 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -5 -5 -5 -5 -5 -5 -5 -5 1 5 2 52 1 5 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
27 60 18 11 5 3 2 52 1 4 1 1 50 1 52 1 1 4 50 1 0 4 1 52 1 -4 -4 -4 -4 3 1 52 1 2 2 52 2 2 36 2 2 0 1 -4 0 3 2 0 1 3 2 0 3 2 0 3 2 0 -4 0 0 4 2 0 4 2 0 1 -4 1 0 4 2 13 4 2 10 -4 0 0 4 2 52 4 2 44 1 4 2 0 4 2 0 1 1 4 2 0 1 4 2 40 1 4 2 52 1 3 2 52 1 2 3 52 3 2 52 2 2 52
28 64 15 11 5 3 2 -4 1 4 3 1 -4 1 30 3 1 4 49 1 1 4 1 51 1 3 3 1 -3 1 1 52 1 1 1 52 2 2 52 2 2 52 1 4 3 2 2 52 1 1 3 52 1 3 52 1 3 52 -4 3 0 1 3 52 1 3 52 1 2 4 0 1 3 52 1 3 52 1 5 1 1 3 52 1 3 52 -5 -5 -5 -5 -5 -5 -5 -998 -5 -5 -5 -5 -5 -5 -5 -5 1 1 3 47 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
29 60 18 11 5 3 2 52 1 4 4 1 52 1 52 4 1 3 45 1 1 3 1 52 1 -4 -4 -4 -4 3 1 52 1 3 1 52 3 1 52 3 1 52 1 -4 0 3 1 52 1 3 1 52 3 1 52 3 1 52 -4 0 0 3 1 52 3 1 52 1 -4 0 0 3 1 52 3 3 52 -4 0 0 1 3 52 1 3 52 1 2 2 52 2 2 52 -998 1 2 2 52 1 2 2 41 1 2 2 52 1 2 2 52 1 2 2 52 2 2 0 2 2 0
30 58 20 11 5 3 2 38 1 4 4 1 52 1 52 4 1 3 19 2 -5 -5 -5 -5 0 -3 -3 -3 -3 4 2 47 1 4 2 52 4 2 52 5 2 52 1 -4 0 4 2 52 1 4 2 33 4 2 0 4 2 0 -4 0 0 5 2 0 5 2 0 1 -4 0 0 5 2 0 5 2 0 -4 0 0 5 2 0 5 2 0 1 5 2 0 5 2 0 1 1 5 2 0 0 4 2 0 1 5 2 0 1 5 2 0 1 4 2 0 3 2 0 3 2 0
31 63 15 51 4 1 1 -4 1 4 4 1 -4 1 8 7 -4 7 0 1 1 4 1 0 1 -4 -4 -4 -4 4 1 1 1 3 2 20 2 2 49 2 2 52 1 -4 0 3 2 51 1 4 2 52 3 2 50 3 2 52 -4 -1 -1 3 2 52 4 2 52 1 -4 0 0 4 2 52 -5 -5 -5 -4 0 0 3 3 52 3 3 52 1 3 3 52 4 3 52 1 1 4 3 52 1 4 2 52 1 3 2 52 0 3 2 45 0 3 2 26 2 2 52 1 3 52
32 57 21 11 8 1 2 12 1 5 -5 -5 -5 1 33 3 1 1 52 1 1 2 1 52 1 -4 2 -4 -4 2 1 49 1 3 1 52 1 1 32 1 1 21 1 -4 3 1 1 31 0 2 2 52 -5 -5 -5 -5 -5 -5 -4 2 0 4 2 18 2 2 44 1 -4 0 0 1 3 52 1 3 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 3 52 -998 1 1 3 52 -5 -5 -5 -5 0 2 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
33 62 16 11 4 1 1 8 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 3 1 0 -4 -1 -1 2 1 0 2 1 16 -4 -4 -1 -1 2 1 52 2 1 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -998 0 1 1 0 0 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 0 1 1 0
34 58 20 11 1 3 1 26 1 4 3 1 20 1 45 3 1 1 52 1 1 1 1 52 1 -4 1 -4 -4 4 1 47 1 4 1 45 1 1 50 2 2 52 1 -4 0 2 2 52 1 4 2 52 3 2 38 3 2 50 -3 0 0 4 2 52 1 3 52 1 1 0 0 5 3 52 5 2 20 -4 0 0 5 2 52 6 2 29 1 6 2 52 6 2 52 1 1 6 2 52 1 5 2 49 1 1 3 52 1 1 3 4 1 1 3 52 1 3 0 1 3 0
35 63 15 51 5 3 2 -4 1 4 3 1 -4 1 0 3 1 4 0 1 1 3 1 0 1 -4 -4 -4 -4 4 1 0 1 4 1 43 3 1 52 2 2 52 0 -4 0 2 2 52 0 2 2 52 3 2 52 3 2 52 -4 0 0 3 2 52 4 2 52 1 -4 0 0 4 2 52 4 2 52 -4 0 0 4 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
36 62 16 21 1 3 1 7 1 5 5 1 19 2 2 6 1 6 38 2 0 6 2 50 1 5 5 1 -4 5 2 52 1 5 2 32 -5 -5 -5 4 2 52 0 6 4 4 2 52 -4 4 2 52 1 3 52 3 2 52 3 1 0 2 2 52 2 2 52 1 -4 0 0 2 2 52 4 2 52 5 5 0 4 2 51 2 2 50 1 2 2 52 2 2 52 -998 1 2 2 50 0 1 3 52 1 2 2 0 1 2 2 52 1 1 3 52 1 3 52 1 3 52
37 58 20 11 5 3 2 52 1 4 4 1 52 1 52 3 0 2 52 2 0 3 2 52 1 -4 -4 -4 -4 3 2 52 1 3 2 52 3 2 52 3 2 52 1 -4 0 3 2 52 0 3 2 52 4 2 52 4 2 16 -4 0 0 4 2 0 3 2 0 -4 -4 0 0 3 2 0 3 2 0 -4 0 0 3 2 18 3 2 52 0 3 2 52 3 2 52 1 1 3 2 52 1 3 2 52 1 3 2 52 0 3 2 52 0 3 2 52 2 2 52 2 2 52
38 62 16 11 5 3 2 0 1 4 4 1 0 1 20 4 1 4 52 1 1 3 1 52 1 -4 -4 -4 -4 1 1 52 1 8 1 22 3 1 52 3 1 52 1 -4 0 2 2 52 1 2 2 52 2 2 52 2 2 52 -4 6 0 2 2 52 2 2 52 1 -4 2 0 2 2 52 2 2 52 -4 2 0 2 2 52 2 2 52 1 2 2 52 2 2 52 -998 1 2 2 52 1 2 2 52 1 2 2 52 1 2 2 52 1 2 2 52 2 2 52 2 2 52
39 59 20 12 1 3 1 51 1 4 -5 -5 -5 1 50 1 1 1 46 1 1 1 1 51 1 4 -4 -4 -4 1 1 52 1 1 1 23 1 1 47 1 1 52 1 -4 3 1 1 52 1 1 1 52 1 1 52 1 1 52 -4 0 0 2 2 52 2 2 52 1 -4 0 0 2 2 52 2 2 52 -4 0 0 3 2 52 3 2 52 1 3 2 52 3 2 52 1 1 3 2 52 1 3 2 52 1 3 2 52 1 3 2 52 1 3 2 52 3 2 52 3 2 52
40 60 19 51 2 3 1 15 1 3 2 1 37 2 15 6 1 2 0 3 1 3 3 46 1 -4 -4 -4 -4 1 3 52 1 1 3 4 1 3 0 2 3 6 1 -4 0 2 3 10 1 2 3 21 2 3 52 2 3 52 -4 5 0 2 3 36 2 3 1 1 -4 0 0 2 3 32 2 3 52 -4 2 0 1 3 52 2 2 52 0 2 2 52 3 2 52 1 1 3 2 52 1 3 2 52 1 4 2 10 0 4 2 20 1 4 2 52 4 2 52 3 2 51
41 62 16 51 2 3 1 18 1 3 2 1 11 1 17 2 1 2 36 1 0 3 1 52 1 -4 -4 -4 -4 2 1 52 1 2 1 52 3 1 52 2 1 52 1 -4 3 2 1 52 1 2 1 52 2 1 52 2 1 52 5 4 0 2 1 52 2 1 52 1 -4 4 0 2 1 52 2 1 52 -5 -5 -5 -5 -5 -5 2 2 52 1 3 2 52 4 2 52 1 1 4 2 52 1 4 2 52 1 4 2 52 1 4 2 52 1 4 2 52 4 2 52 4 2 52
42 63 15 11 1 3 1 -4 1 4 4 1 -4 1 16 4 1 4 12 1 1 4 1 40 1 1 -4 -4 -4 4 1 30 1 3 1 52 3 1 52 3 1 2 1 -4 4 3 1 0 1 1 1 0 3 1 38 3 2 52 -4 4 0 5 2 50 5 2 52 1 -4 0 0 5 2 47 6 2 52 -4 2 0 5 2 52 5 2 52 1 5 2 52 5 2 52 1 1 5 2 52 1 5 2 52 1 5 2 52 1 6 2 52 1 6 2 52 4 2 52 -5 -5 -5
43 61 17 21 6 3 2 11 1 5 1 1 27 1 12 5 1 4 45 1 1 5 1 15 1 -4 -4 -4 -4 5 1 7 1 5 1 36 5 1 52 2 1 49 0 -4 0 5 1 35 1 3 1 38 3 1 10 3 1 7 -4 0 0 3 1 12 3 1 6 1 -4 0 0 3 1 0 3 1 0 -4 0 0 5 2 52 5 2 48 0 5 2 9 4 3 0 0 0 4 3 0 0 4 3 0 0 4 3 0 1 4 3 0 0 5 3 0 5 3 0 5 3 0
44 61 17 11 5 3 2 15 1 4 3 1 15 2 45 2 0 3 35 2 0 5 2 0 0 -4 -4 -4 -4 3 2 41 0 3 2 0 4 2 0 4 2 0 1 -4 0 4 2 0 0 4 2 0 4 2 0 4 2 0 -4 0 0 4 2 29 4 2 52 -5 -5 -5 -5 -5 -5 -5 4 2 52 -4 0 0 4 2 0 4 2 0 0 4 2 0 3 2 0 1 0 2 2 44 1 2 2 52 0 2 2 52 0 2 2 52 1 2 2 52 2 2 52 2 2 52
45 59 19 51 1 3 1 52 1 3 5 1 50 1 52 2 1 1 49 1 0 2 1 52 0 0 -4 -4 -4 2 1 52 0 2 1 52 1 1 52 2 2 52 0 -4 0 2 2 52 0 2 2 52 2 2 52 2 2 43 -4 0 0 2 2 37 2 2 52 1 -4 0 0 3 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
46 62 16 21 5 3 2 0 1 3 3 1 38 1 50 3 1 3 29 1 1 3 1 0 1 -2 -4 -4 -4 3 1 0 1 3 1 26 1 1 50 1 1 52 1 -4 0 1 1 52 0 1 1 52 2 2 52 2 2 52 5 6 0 2 2 52 2 2 52 1 -4 0 0 3 2 52 3 2 52 -4 0 0 3 2 52 4 2 52 0 4 2 52 4 2 52 1 0 4 2 51 1 4 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
47 59 20 11 1 3 1 50 1 3 3 1 47 1 50 1 1 3 52 1 1 3 1 38 1 -4 -4 -4 -4 3 1 38 1 3 1 51 3 1 52 3 1 52 1 1 3 1 1 52 1 1 1 52 1 1 52 1 1 52 -4 3 0 1 1 52 1 1 52 1 -4 0 0 1 1 52 1 1 48 1 4 0 1 1 52 1 1 47 1 1 1 39 1 1 52 -998 1 1 1 52 1 1 1 52 1 1 1 52 1 2 2 52 1 2 2 52 2 2 52 2 2 52
48 58 20 91 2 3 1 44 1 2 1 1 52 -5 -5 -5 1 2 52 2 1 3 2 52 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 4 2 52 -5 -5 -5 4 2 45 -4 0 0 4 2 0 4 2 0 0 -4 0 0 4 2 0 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
49 58 20 11 5 3 2 47 2 2 2 2 52 2 52 2 1 2 52 2 1 3 2 52 1 4 -4 -4 -4 3 2 49 1 3 2 52 3 2 52 4 2 52 1 2 0 4 2 48 1 4 2 52 4 2 52 4 2 52 3 0 0 4 2 52 4 2 52 1 4 0 0 4 2 52 4 2 52 4 0 0 4 2 52 4 2 52 1 4 2 52 3 2 52 1 1 3 2 52 1 3 2 52 1 3 2 52 1 3 2 52 1 2 2 52 2 2 52 2 2 52
50 58 20 51 5 3 2 52 1 4 3 1 50 1 32 3 1 2 52 1 1 2 1 52 1 -4 1 -4 -4 2 1 51 1 1 1 52 2 1 39 2 1 52 1 -4 1 4 2 52 0 4 2 30 4 2 23 4 2 52 -4 6 0 4 2 52 5 2 52 1 -4 1 0 5 2 52 5 2 52 -4 1 0 5 2 52 5 2 52 1 5 2 52 4 2 52 0 1 4 2 21 1 4 2 52 1 4 2 51 1 4 2 52 1 4 2 52 3 2 52 3 2 52
51 63 16 51 1 3 1 24 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -997 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
