40		7		1				0	1	1	0	4	33	63850	6	52	52	1	0	0	1	0	1	0	1	42	108708	5	52	52	1	0	0	1	0	1	0	2	44	142500	5	52	52	1	0	0	1	0	1	0	1	46	147693	3	52	10	1	0	0	1	0	1	0	4	50	158110	12	52	20	1	0	0	1	0	1	0		52	193220	2	52	52	1	0	0	1	0	1	0		54	10	12	38419	0	0	0	0	1	1	1	1	1	0	0
41		7		52	1	0	0	0	0	0	0	1	31	105000	5		52	1	0	0	1	0	0	0	4	40	73500	5		52	1	0	0	1	0	0	0	1	42	125000	5		52	1	0	0	1	0	0	0	4	44	134000	1	40	52	1	0	0	1	0	0	0	4	48	136500	10	40	52	1	0	0	1	0	0	0		50	149000	1	44	52	1	0	0	1	0				52	10	12	57095	0	0	0	0	1	1	1	1	1	0	0
42	32500	6	52	52	1	0	0	1	0	1	0	4	30	80200	7	52	52	1	0	0	1	0	1	0	4	39	93000	6	52	52	1	0	0	1	0	1	0	1	41	80000	6	52	52	1	0	0	1	0	1	0	4	43	103000	3	52	52	1	0	0	1	0	1	0	4	47	159000	1	52	52	1	0	0	1	0	1	0		49	120000	2	52	52	1	0	0	1	0	1	0		51	14	12	22326	0	0	0	1	1	1	1	1	1	0	0
43	13284	6		6	1	0	0	0	0	1	0	2	32	2680	8		9	1	0	0	1	0	1	0	4	41	4239	9		0	1	0	0	0	1	1	0		43	0	9		0	1	0	0	0	1	1	0	1	45	4800	4		0	1	0	0	0	1	1	0	4	49	8016	12		0	1	0	0	0	1	1	0		51	9252	4		0	1	0	0	0	1	1	0		53	10	9	15325	0	0	1	0	1	1	0	1	1	0	0
44	50500	6		52	1	0	0	1	0	1	0	2	32	120000	6	52	0	1	0	0	1	0	1	0	4	41		3	52	0	1	0	0	1	0	1	0		43		7	52	44	1	0	0	1	0	1	0	1	45	179120	3	52	52	1	0	0	1	0	1	0	2	49		1	52	52	1	0	0	1	0	1	0		51	245000	1	52	52	1	0	0	1	0	1	0		53	12	12	37061	0	0	1	1	1	1	0	1	1	0	0
45	72400	6	50	52	1	0	0	1	0	1	0	2	34										1	0		43										1	0		45										1	0		47										1	0		51										1	0		53										1	0		55	9	10	50629	0	0	0	0	1	0	0	0	0	0	0
46		6	52	52	1	0	0	1	0	0	1	4	31		6	52	52	1	0	0	1	0	0	1	4	40	120100	6	52	52	1	0	0	1	0	0	1	4	42	132000	4	52	51	1	0	0	1	0	0	1	2	44										0	1		48										0	1		50										0	1		52	12	12	78095	0	0	1	0	1	1	1	1	0	0	0
47	47250	6		52	1	0	0	0	0	1	0	1	34	58795	7		39	1	0	0	0	0	1	0	3	43	42000	3		52	1	0	0	0	0	1	0	3	45	66513	3		52	1	0	0	0	0	1	0	4	47	68000	3	52	52	1	0	0	0	0	1	0	4	51	165000	10	52	52	1	0	0	1	0	1	0		53	185000	1	52	52	1	0	0	1	0	1	0		55	12	16	75473	0	0	0	1	1	1	1	1	1	0	0
48	12911	6	50	0	0	0	1	1	0	1	0	4	35										1	0		44										1	0		46										1	0		48										1	0		52										1	0		54													56	12	12	24806	0	0	0	0	1	0	0	0	0	0	0
49	59868	6	52	52	1	0	0	1	0	0	1	2	35	95500	5	52	52	1	0	0	1	0	0	1	4	44	98500	4	46	52	1	0	0	1	0	0	1	1	46	98480	3	52	52	1	0	0	1	0	0	1		48	115000	1	52	52	1	0	0	1	0	0	1		52	133115	12	52	52	1	0	0	1	0	0	1		54	84500	12	52	52	1	0	0	1	0				56	12	12	71226	0	0	1	1	1	1	1	0	0	0	0
50	60700	6	52	52	1	0	0	1	0	1	0	4	35	56500	6	52	52	1	0	0	1	0	1	0	4	44	70000	6	52	52	1	0	0	1	0	1	0		46	0	6	52	21	1	0	0	1	0	1	0	4	48	104500	12	52	51	1	0	0	1	0	1	0	2	52	119800	9	52	52	1	0	0	1	0	1	0		54	135000	1	52	52	1	0	0	1	0	1	0		56	9	10	78742	0	0	1	0	1	1	0	1	1	0	0
52													35													44													46													48													52	497763	7		52	0	1	0	0	1			1	54		8		52	0	1	0	0	1				56	12	14	69080	0	0	0	1	0	0	0	0	0	1	0
53	5796	8		0	0	1	0	0	0	1	0	4	30	6360	3		0	0	1	0	0	0	1	0	4	39	7008	10		0	0	0	1	0	0	1	0	4	41	6553	8		18	0	0	1	0	0	1	0		43	13269	2		49	0	0	1	0	0	1	0	1	47	9960	10		0	0	0	1	0	0	1	0		49	9528	1		0	0	0	1	0	0	1	0		51		4	43641	1	0	0	1	1	1	1	0	1	0	0
54	31000	9		52	1	0	0	1	0	0	0	1	35	42000	9		52	1	0	0	1	0	0	0	4	44										0	0		46										0	0		48	40000	8		51	1	0	0	1	0	0	0		52										0	0		54	44000	9		52	1	0	0	1	0				56	3	5		0	0	0	1	1	1	0	0	0	0	0
57	48000	8	50	52	1	0	0	1	0	1	0	1	35	1200	7	52	45	1	0	0	1	0	1	0	4	44	75560	4	52	52	1	0	0	1	0	1	0	1	46	67000	4	52	52	1	0	0	1	0	1	0	2	48	61712	4		52	1	0	0	0	1	1	0	2	52	46833	10		22	1	0	0	0	1	1	0		54	39544	1		0	1	0	0	0	1	1	0		56	12	12	30830	0	0	1	1	1	1	1	1	1	0	0
58	74902	6	52	52	1	0	0	1	0	0	1	4	36			42							0	1		45	77000	2	52	52	1	0	0	1	0	0	1	4	47	101300	3	52	52	1	0	0	1	0	0	1	4	49	154000	2	52	52	1	0	0	1	0	0	1	4	53	56312	3	52	52	1	0	0	1	0	0	1		55	163160	7	52	52	1	0	0	1	0	0	1		57	12	17	91625	0	0	1	1	1	0	1	1	1	0	0
59		6	52	52	1	0	0	1	0	1	0	4	34		6	52	52	1	0	0	1	0	1	0	4	43		2	52	52	1	0	0	1	0	1	0	4	45		3	52	52	1	0	0	1	0	1	0	4	47		1		52	1	0	0	1	0	1	0		51		12		52	1	0	0	1	0	1	0		53		2	52	52	1	0	0	1	0	1	0		55			98841	0	0	0	1	1	1	1	1	0	0	0
60	93000	9	48	52	1	0	0	1	0	1	0	4	32										1	0		41										1	0		43										1	0		45			52							1	0		49	191000	6		52	1	0	0	1	0	1	0	4	51										1	0		53	12	16	82980	0	0	0	1	1	0	0	0	0	1	0
61	74400	6	52	52	1	0	0	1	0	1	0	1	31	151100	6	20	52	1	0	0	1	0	1	0	2	40	165500	6	52	52	1	0	0	1	0	1	0	3	42	153100	4	52	52	1	0	0	1	0	1	0	2	44	122750	1	52	0	1	0	0	1	0	1	0	1	48	121515	9	52	0	1	0	0	1	0	1	0		50	140000	12	52	0	1	0	0	1	0	1	0		52	12	16	99150	0	0	1	1	1	1	1	1	1	0	0
62	50000	6	52	52	1	0	0	1	0	1	0	4	29	51000	7	52	45	1	0	0	1	0	1	0	4	38	81009	6	10	52	1	0	0	1	0	1	0	4	40	55950	4		52	1	0	0	1	0	1	0	4	42	46034	7		52	1	0	0	0	1	1	0	3	46	59000	9		52	1	0	0	0	1	1	0		48	58000	12		52	1	0	0	0	1	1	0		50	12	16	36384	0	0	1	1	1	1	1	1	1	0	0
63	160097	10	52	52	1	0	0	1	0	1	0	3	33	390662	7	52	52	1	0	0	1	0	1	0		42	408473	5	52	52	1	0	0	1	0	1	0	2	44	208000	5	52	52	1	0	0	1	0	1	0	2	46	440692	2	52	52	1	0	0	1	0	1	0	3	50	497763	12	48	52	1	0	0	1	0	1	0		52	595986	6	52	52	1	0	0	1	0				54	12	12	87934	0	0	0	1	1	0	1	1	1	0	0
66		6	52	52	1	0	0	1	0	1	0	4	29		10		52	1	0	0	0	1	1	0	3	38		6		52	1	0	0	0	1	1	0	4	40	25000	9		52	1	0	0	0	1	1	0	4	42		4		37	1	0	0	0	1	1	0	1	46	0	6		50	1	0	0	0	1	1	0		48	0	2		0	1	0	0	0	1	1	0		50	12	17	22649	0	0	0	1	1	1	1	1	1	0	0
67	160097	8		52	0	0	1	0	0	0	1	1	35	390662	6		52	1	0	0	1	0	0	1	4	44										0	1		46		4		52	1	0	0	1	0	0	1	4	48		3		52	1	0	0	1	0	0	1	1	52		12		52	1	0	0	1	0	0	1		54	595986	7		52	1	0	0	1	0	0	1		56		18	93246	0	0	0	1	1	1	0	1	1	0	0
